,asset,price,lqdt,divd,dy,dy3ac,dy6ac,dy12ac,dy3m,dy6m,dy12m,dyy,price_delta,profitability,profitability_ac,liq_patr,vpa,pvp,dyp,patr_delta,sector_none,sector_hosp,sector_hotel,sector_hbd,sector_corp,sector_log,sector_other,sector_resd,sector_shop,sector_title
100,HGIC11,109.77,33.0,1.19,1.06259487454237,2.84212476327177,5.73250849618428,10.9723977485586,0.947374921090592,0.95541808269738,0.914366479046551,5.73250849618429,0.0,1.06259487454237,11.3076935463545,31666498.37,113.927954,0.9635036542480171,0.868970226569679,1.53870757932195,0,0,0,0,0,0,0,0,0,1
101,PLOG11,70.47,198.0,0.75,1.06232294617564,3.10587719661815,6.32880982287637,11.7487765811721,1.03529239887272,1.05480163714606,0.979064715097678,6.32880982287637,-3.15500685871057,-2.12620027434844,0.317032037654141,75135829.0,100.181105,0.7034260602336139,0.748644167979581,-0.0261567728248591,0,0,0,0,0,1,0,0,0,0
102,SEQR11,62.48,4244.0,0.6652,1.05503568596352,3.01769281493132,5.69482496502507,10.7307762465425,1.00589760497711,0.949137494170845,0.894231353878545,5.69482496502507,0.0634819869861802,1.11918743056656,-7.59341809621743,154636386.6,96.13389,0.6499268884261316,0.653151557686889,-0.0511223072844458,0,0,0,0,0,0,1,0,0,0
103,MORE11,65.07,2764.0,0.7,1.0461814377522,3.05546486975699,5.83382484028425,10.8016372121236,1.018488289919,0.972304140047375,0.900136434343636,4.91531020965834,-1.31268436578171,-0.280235988200583,-7.97106414634233,202952841.1,87.513056,0.7435461972668397,0.799880648665726,-2.20867040328022,0,0,0,0,0,0,0,0,0,1
104,AIEC11,74.37,3342.0,0.8,1.04588835141849,2.84028157135743,6.068107914797,10.8206377620005,0.94676052378581,1.01135131913283,0.901719813500044,6.068107914797,-4.74470734744707,-3.74844333748444,3.63369565518674,489073625.01,101.362682,0.7337019752496289,0.71032058918883,0.116937953902774,0,0,0,0,1,0,0,0,0,0
105,GCFF11,70.73,707.0,0.77,1.04054054054054,3.08961732735961,6.06970579457973,11.2518147469207,1.0298724424532,1.01161763242996,0.937651228910057,5.02760053142184,1.23119015047881,2.28454172366623,-3.35904163374232,30096700.62,88.886233,0.7957362756052447,0.877526219386527,-2.44091240238519,0,0,0,0,0,0,0,0,0,1
106,GTWR11,69.73,15978.0,0.74,1.03932584269663,3.03575389449351,5.73271658418848,10.4612607284446,1.01191796483117,0.955452764031414,0.87177172737038,5.73271658418849,-1.79310344827586,-0.772413793103432,-10.6338346363762,1175157160.49,97.929763,0.7120409348892227,0.75564361367851,0.0377525188112404,0,0,0,0,1,0,0,0,0,0
107,SARE11,69.95,9533.0,0.7,1.03842159916926,2.68293755378647,5.32170873235329,10.1609484382585,0.894312517928822,0.886951455392216,0.846745703188212,5.32170873235329,-8.88077858880779,-7.9345769126791,-1.59525976593269,911210974.25,98.676468,0.7088822838693416,0.628315962829152,-0.190971001425055,0,0,0,1,0,0,0,0,0,0
108,MXRF11,9.72,764918.0,0.1,1.03305785123967,3.24857539861326,6.30781711997756,11.1822083162534,1.08285846620442,1.05130285332959,0.931850693021121,6.30781711997758,-2.32088799192735,-1.31180625630677,13.2622237001546,2302693543.19,10.187122,0.954145832355792,0.981631514769333,-0.0217972836913938,0,0,0,1,0,0,0,0,0,0
109,RBRS11,59.54,6.0,0.6,1.03270223752151,2.51163189995355,4.50049899100297,8.15128372698488,0.837210633317851,0.750083165167161,0.679273643915407,4.50049899100296,-5.83468395461912,-4.86223662884926,-10.1523217319117,138609258.54,92.121578,0.646319801425894,0.521050562116945,0.052184379158704,0,0,0,1,0,0,0,0,0,0
110,BLMG11,77.4,3910.0,0.8,1.03212488711134,2.93588107133211,5.62533260345655,11.2407900251971,0.97862702377737,0.937555433909425,0.936732502099758,5.62533260345655,-6.73805799542774,-5.77547828179521,-12.9144742208468,360918215.84,94.714573,0.8171920914429927,0.844642988571569,-2.04004909200031,0,0,0,0,0,1,0,0,0,0
111,KNCR11,101.29,46171.0,1.05,1.02981561396626,3.03464104602133,5.66401845635629,9.27660524794805,1.01154701534044,0.944003076059382,0.773050437329004,5.66401845635628,-0.526829268292694,0.497560975609757,7.98077462206666,4036597525.47,101.126852,1.0016133004911496,1.06796560818486,0.0170369535339665,0,0,0,0,0,0,0,0,0,1
112,CXRI11,63.1,432.0,0.64,1.01137800252844,2.70088603093465,5.006640760072,8.94766524034842,0.900295343644884,0.834440126678667,0.745638770029035,5.00664076007201,-0.923751369970249,0.0782840144042618,-3.64351380415527,132926744.2,84.357227,0.7480094147713036,0.651989188786398,-1.17819704283724,0,0,0,1,0,0,0,0,0,0
113,HGRU11,118.2,41044.0,1.2,1.01103715561547,2.41356143313975,4.48213834461516,8.28910816782432,0.804520477713249,0.74702305743586,0.69075901398536,4.48213834461516,0.244932432432421,1.25844594594595,8.10946531182151,2191214311.59,119.045952,0.9928939036919122,0.688809645539228,0.169677468755336,0,0,0,1,0,0,0,0,0,0
114,SRVD11,8.38,3.0,0.098,1.01030927835052,0.0,0.0,0.0,0.0,0.0,0.0,1.01030927835052,0.0,1.01030927835051,1.01030927835051,71878054.17,0.746506,11.225629800698187,-9999999999.0,-9999999999.0,0,0,0,0,0,0,0,0,0,1
115,QIRI11,82.01,7.0,0.71,1.0056657223796,2.7994108134938,5.15189844676554,8.84488439298387,0.933136937831265,0.858649741127589,0.737073699415322,5.15189844676553,-1.602787456446,-0.613240418118466,-17.4266280381661,13220968.32,88.139789,0.9304537817761285,0.782847347183915,-0.369319405637714,0,0,0,0,0,0,0,0,0,1
116,VIUR11,7.03,22313.0,0.072,1.00418410041841,2.97516739393727,5.81215425402035,10.7195981504754,0.991722464645757,0.968692375670059,0.893299845872948,5.81215425402035,-5.28401585204756,-4.33289299867901,-90.0053252167105,256297429.41,9.511443,0.739109722888525,0.756982930981135,-90.075539666307,0,0,0,0,0,0,0,0,0,1
117,BBGO11,85.07,1927.0,0.87,1.00138121546961,2.34378037458142,0.0,0.0,0.781260124860475,0.0,0.0,3.37435406059997,1.02325581395348,2.03488372093024,2.88643944959996,396091486.15,98.895198,0.8602035459800585,0.626926294237259,0.44046246212428,0,0,0,0,0,0,0,0,0,1
118,RBED11,116.2,1268.0,1.18,1.0008481764207,2.88574004215626,5.64627086730219,10.3955791909718,0.961913347385421,0.941045144550365,0.866298265914312,5.6462708673022,-2.9549757181661,-1.98370236233434,3.92959255851195,286736367.6,141.834878,0.819262523002276,0.831953336611606,0.0359032117120961,0,0,0,0,0,0,1,0,0,0
119,RVBI11,74.94,2321.0,0.75,1.00080064051241,2.95078669846065,5.76308408310169,11.0744561220412,0.983595566153549,0.960514013850281,0.922871343503437,5.76308408310169,-2.16710182767623,-1.18798955613577,-2.08033838153765,126004830.9,87.503355,0.8564243051023587,0.857109993096836,0.00281711420306863,0,0,0,0,0,0,0,0,0,1
120,BBRC11,97.78,254.0,0.99,0.98703888334995,2.92385895477217,5.74468118181412,10.8262012214875,0.974619651590723,0.957446863635686,0.902183435123959,5.74468118181412,2.19052470708099,3.19918492103921,5.88392453795512,170397413.7,107.168185,0.9123976486118526,0.905119369148596,-0.833175516888873,0,0,0,0,0,0,1,0,0,0
121,XPSF11,7.1,45573.0,0.07,0.985915492957747,2.87405845304502,5.5622253156206,10.6984151234803,0.958019484348339,0.927037552603433,0.891534593623362,5.5622253156206,-0.976290097629018,-1.11022302462516e-14,-90.5572190927735,375228449.53,8.665356,0.81935468086943,0.796274267323812,-90.0940230076269,0,0,0,0,0,0,1,0,0,0
122,RBFF11,54.0,8740.0,0.52,0.981132075471698,2.86870443701984,5.57544591407623,10.429952561213,0.956234812339948,0.929240985679371,0.869162713434413,5.57544591407623,3.90119584395217,4.92060380317585,1.1271769935205,243550499.04,64.960398,0.8312756950780997,0.769699717664907,-0.82534153483601,0,0,0,0,0,0,0,0,0,1
123,CXCO11,74.5,3394.0,0.7387,0.97854020400053,2.86064632427904,5.36893498078858,9.87835218913146,0.953548774759681,0.894822496798096,0.823196015760955,5.36893498078858,-2.15165262475698,-1.19416720674014,-1.97602756957006,378773190.18,96.515019,0.7719005888606829,0.756358966266173,0.654779994599686,0,0,0,0,1,0,0,0,0,0
124,HUSC11,105.9,6.0,1.0,0.975609756097561,2.93359739029909,4.31300923779829,7.92029909181541,0.977865796766364,0.718834872966382,0.660024924317951,4.31300923779829,7.01607851325956,8.06013781582795,-4.66962467106384,113579867.97,142.937339,0.7408840876770485,0.671622968999024,-0.0161695064554657,0,0,0,0,0,0,1,0,0,0
125,BMLC11,96.75,41.0,0.94,0.973992332400787,2.5579931735929,4.54446016433641,8.93413339056955,0.852664391197633,0.757410027389402,0.744511115880796,4.54446016433641,1.57878118092831,2.56815072097674,11.0151175369089,109078796.98,109.253056,0.8855587526997871,0.576642908734745,-0.0097287583726624,0,0,0,0,1,0,0,0,0,0
126,RFOF11,68.97,1193.0,0.69,0.973888496824277,2.86011231044376,5.58560217159094,10.545414414644,0.95337077014792,0.930933695265157,0.878784534553664,5.58560217159094,0.439466969095537,1.41763538417916,1.78099091084416,90726897.87,84.149441,0.8196132877460232,0.796202555879129,-0.621858569947198,0,0,0,0,0,0,0,0,0,1
127,RNGO11,46.7,1926.0,0.45,0.972762645914397,2.54858870795919,4.69993863545036,8.42203456396588,0.84952956931973,0.783323105908393,0.701836213663823,4.69993863545036,-5.41811490492742,-4.49805765692088,-4.96550601960075,234619574.18,87.675476,0.5326460959276685,0.444822221438524,0.0577050508193455,0,0,0,0,1,0,0,0,0,0
128,CRFF11,65.69,22.0,0.63,0.957155879671832,2.72564162473586,4.99531656650233,8.61113369366589,0.908547208245288,0.832552761083721,0.717594474472158,4.99531656650232,0.0455996352028976,1.00319197446417,-0.27824415017641,59827386.69,86.701331,0.7576584954618517,0.680497050270197,-0.613735722843545,0,0,0,0,0,0,0,0,0,1
129,CXAG11,75.45,1093.0,0.75,0.955292319449752,0.0,0.0,0.0,0.0,0.0,0.0,2.90367288625137,0.65384615384616,1.61538461538462,6.33132541151717,214253899.43,102.483377,0.7362169574095905,0.731826001401183,0.0218180529177214,0,0,0,0,0,0,1,0,0,0
130,CXCE11B,36.9,350.0,0.346880154120085,0.95296745637386,2.71543013306102,5.28009182775331,11.8816366879685,0.905143377687006,0.880015304625551,0.990136390664038,5.28009182775331,-6.71450538185547,-5.82552497662717,-15.5520344697996,111239241.75,64.940157,0.5682154417951284,0.534153550198662,0.0812530204230333,0,0,0,0,0,0,1,0,0,0
131,CORM11,89.0,40.0,0.81,0.943835935679329,2.67888139564612,5.42509515748861,11.5645025802827,0.892960465215372,0.904182526248102,0.963708548356895,4.38414455354085,-6.71739130434783,-5.83695652173913,-5.63262349904558,92123992.72,90.555926,0.9828180653798405,0.894474868491765,-2.32783222445556,0,0,0,1,0,0,0,0,0,0
132,RDPD11,52.5,12.0,0.5,0.943574259294206,3.423432653887,6.53573420919635,11.172665817629,1.14114421796233,1.08928903486606,0.931055484802413,6.53573420919636,-5.0358422939068,-4.13978494623655,-0.425352821793312,60895311.27,56.486956,0.9294181120328028,0.885160106697907,-4.37435646221173,0,0,0,0,0,0,0,0,0,1
133,BCFF11,63.88,26787.0,0.6,0.936183491964425,2.5907315110202,4.93275710016235,9.15451953170096,0.863577170340067,0.822126183360391,0.762876627641746,4.93275710016234,0.470293149396461,1.41087944818938,-6.11292772914823,1971239952.12,78.266115,0.8161897393271661,0.689953755849514,-0.228384701120043,0,0,0,0,0,0,0,0,0,1
134,VCRR11,69.75,1204.0,0.67,0.935754189944134,2.71401435000109,5.42704382327708,0.0,0.904671450000362,0.904507303879513,0.0,5.42704382327707,-3.07296602138895,-2.16596723974551,-2.48428839849859,239575654.97,119.787827,0.5822795332951486,0.559322275710035,0.0667065002704081,0,0,0,0,0,0,0,1,0,0
135,SPTW11,42.37,2850.0,0.4,0.931315483119907,2.74811309419711,5.43381169029358,12.2793572858019,0.916037698065704,0.905635281715596,1.02327977381682,5.43381169029358,-1.89584285061671,-0.982183645500223,0.0602544616929768,95065138.49,52.872713,0.8013585381934155,0.756533904360081,0.0567817228443346,0,0,0,0,1,0,0,0,0,0
136,VTLT11,88.78,523.0,0.83,0.922529732132933,2.71103698944466,5.3865598626601,10.0055507539225,0.903678996481553,0.897759977110017,0.833795896160212,5.3865598626601,-3.19561007101355,-2.30256079190875,3.36058374865136,217302350.26,102.743428,0.8640941978303469,0.807837558232922,0.0469379175127127,0,0,0,0,0,1,0,0,0,0
137,KFOF11,74.4,9766.0,0.7,0.922023182297155,2.62437566338255,5.21331662615704,9.44129854615863,0.874791887794182,0.868886104359506,0.786774878846552,5.21331662615703,-4.71887550200804,-3.84036144578314,5.18930063688616,431804707.84,95.251424,0.7810906847964815,0.713900088254849,-0.248244633600725,0,0,0,0,0,0,0,0,0,1
138,JFLL11,67.29,1292.0,0.64,0.921128382268279,2.56372195622925,5.0157454116721,9.8588744219669,0.854573985409749,0.835957568612017,0.821572868497242,5.0157454116721,-3.54019158683881,-2.65167291406359,-7.11110125644311,150528092.96,100.312071,0.670806607113116,0.6180711790907,0.0553819193473748,0,0,0,0,0,0,0,1,0,0
139,RBLG11,86.95,35.0,0.8,0.920598388952819,2.75651891666147,5.45838529344499,10.0586188204936,0.918839638887158,0.909730882240832,0.838218235041133,4.56802073566721,-0.114942528735629,0.804597701149423,4.32810200071816,66897594.99,104.495001,0.8320972215694797,0.765586862858636,1.71842172337513,0,0,0,0,0,1,0,0,0,0
140,MGFF11,59.18,14855.0,0.55,0.913621262458472,2.90178813982889,5.53502481494218,10.1138644726274,0.967262713276296,0.922504135823696,0.842822039385618,5.53502481494218,-4.86725663716814,-3.99810366624527,0.967965730911202,688916761.45,76.118184,0.7774751956772905,0.722560590778151,-2.28219147503981,0,0,0,0,0,0,0,0,0,1
141,BCIA11,81.91,3715.0,0.74,0.892426435118186,2.60622339085063,4.98137161312962,9.42481585957409,0.868741130283542,0.83022860218827,0.785401321631174,4.98137161312962,-1.28571428571428,-0.404761904761908,0.597062087301348,383402960.89,103.091972,0.7945332542479642,0.717805650278957,-1.56398271248724,0,0,0,0,0,0,0,0,0,1
142,EDGA11,18.24,1204.0,0.160790085,0.885895785123967,2.49402288295535,4.13660469666903,7.16010503395237,0.831340960985117,0.689434116111505,0.596675419496031,3.75751286623425,-6.87532067727039,-6.05033306824012,-14.3146374394662,252351519.37,66.198289,0.2755358223835664,0.264717082038178,-0.0649202303463436,0,0,0,0,1,0,0,0,0,0
143,HCRI11,196.51,411.0,2.48634405,0.884819946619217,2.35659176693306,4.77359870697449,9.32863493087735,0.785530588977686,0.795599784495749,0.777386244239779,1.6226353110507,-18.0758017492711,-17.3509201020408,-16.7411224919924,51810193.32,259.050967,0.7585765931535781,-9999999999.0,-9999999999.0,0,1,0,0,0,0,0,0,0,0
144,RECT11,55.91,13993.0,0.5018,0.884073291050035,2.53874843229297,4.78772605811183,9.11076253280305,0.846249477430991,0.797954343018639,0.75923021106692,4.78772605811184,-3.79661016949153,-2.94610169491527,-14.9296171755222,789124446.38,96.477683,0.5795122588091175,0.520120285226999,-0.35017508496028,0,0,0,1,0,0,0,0,0,0
145,RBCO11,39.75,2693.0,0.35,0.884061631725183,2.66118820592494,4.71951803955367,9.29156343298337,0.887062735308312,0.786586339925612,0.774296952748614,4.71951803955367,6.71159029649597,7.65498652291108,-25.3544857552377,321898927.3,85.180958,0.4666535917569746,0.410889955006141,0.113226103613084,0,0,0,0,1,0,0,0,0,0
146,FATN11,95.96,2379.0,0.84,0.87765123811514,2.5383222007691,4.90390048620521,9.18069133382326,0.846107400256368,0.817316747700868,0.765057611151938,4.90390048620521,-1.83589743589744,-0.97435897435898,-1.46051244799704,99158182.73,100.719332,0.9527465889070829,0.794286443440669,0.074480071275107,0,0,0,1,0,0,0,0,0,0
147,HGFF11,69.61,7806.0,0.62,0.870664232551608,2.53515861706774,4.97287458092758,9.22525043994894,0.845052872355914,0.828812430154597,0.768770869995745,4.97287458092758,-2.93075245365323,-2.08560523446022,-1.54559589623177,256100841.42,89.433269,0.7783456959400645,0.693254319038701,-0.166531498825251,0,0,0,0,0,0,0,0,0,1
148,VIFI11,6.9,10027.0,0.06,0.865800865800866,2.5489495104885,5.14153721367383,10.0327486407115,0.849649836829501,0.856922868945639,0.836062386725959,5.14153721367384,-1.98019801980199,-1.13154172560115,-6.50847403939284,72445994.24,8.955902,0.770441659589397,0.669949269208171,-0.756457715870906,0,0,0,0,0,0,0,0,0,1
149,GALG11,93.21,2492.0,0.8,0.865426222414539,2.58893649413781,5.12191477262158,9.98107903210571,0.86297883137927,0.853652462103596,0.831756586008809,5.12191477262158,-2.66399915762873,-1.82162788248921,-2.62572900626116,584193098.84,101.62478,0.9171975575248477,0.806889815653229,-0.581579210322258,0,0,0,1,0,0,0,0,0,0
150,SDIL11,88.73,8487.0,0.76,0.865406513322706,2.5301763416529,5.08720694739014,9.86794368415725,0.843392113884299,0.847867824565024,0.822328640346437,5.08720694739015,-4.14756603361712,-3.3180528268937,6.80156265274012,638749928.55,99.881929,0.8883488824089492,0.760898400350278,-0.690937314283813,0,0,0,0,0,1,0,0,0,0
151,GGRC11,105.8,12832.0,0.94,0.860805860805861,2.53325717386647,4.91353690700655,9.1568301418659,0.844419057955491,0.818922817834425,0.763069178488825,4.91353690700655,0.0274800769442196,0.888522487862975,-1.48058928532659,1012027467.97,130.442319,0.8110864695682082,0.712958805953151,-0.0649305920608634,0,0,0,0,0,1,0,0,0,0
152,CPFF11,69.73,15742.0,0.6,0.860461781155887,2.59154669565781,5.31322932706575,10.3212148202855,0.863848898552602,0.885538221177626,0.860101235023792,5.31322932706576,-0.499429223744285,0.356735159817356,2.82217137355778,421166070.61,77.281326,0.9022878308273333,0.776384194028969,-0.844184120414659,0,0,0,1,0,0,0,0,0,0
153,HFOF11,68.74,8654.0,0.6,0.857020425653478,2.46675105337629,4.8058868421824,9.05671014163492,0.822250351125429,0.800981140363733,0.754725845136243,4.8058868421824,-4.42320819112627,-3.60409556313992,-7.03458357793653,1914881099.42,83.302759,0.8251827529505955,0.720264259194584,-1.60601307434421,0,0,0,0,0,0,0,0,0,1
154,QAGR11,46.05,9291.0,0.4,0.856164383561644,2.5105698919427,4.82601998828342,9.35746335483042,0.836856630647568,0.804336664713904,0.779788612902535,4.06545104320242,-2.42272347535506,-1.58730158730159,-3.04801531089071,300831716.41,59.688833,0.7715010946855,0.653388549245049,-0.0296064867968293,0,0,0,0,0,0,1,0,0,0
155,BTRA11,81.91,4756.0,0.7,0.850753524550316,2.69163713180659,5.47572980550831,0.0,0.897212377268865,0.912621634251384,0.0,4.51333788975013,-19.3412410547986,-18.6550338202137,-12.2093137764427,347612245.52,103.315842,0.7928116193448822,0.909831427401037,-0.00146248423533724,0,0,0,0,0,0,1,0,0,0
156,FLRP11,1400.0,24.0,11.0,0.846153846153846,2.39027406911292,4.57024909518073,7.32348797448545,0.796758023037638,0.761708182530121,0.610290664540454,3.88333146584501,0.00076923668643758,0.846929591766088,12.5966231963451,112155668.94,1719.335126,0.8142682475504779,0.639782194503947,-0.0506020912316774,0,0,0,0,0,0,0,0,1,0
157,FIGS11,48.07,1702.0,0.4,0.844416297234537,2.29180988552447,4.33035250656294,7.60740987569118,0.763936628508156,0.72172541776049,0.633950822974265,4.33035250656294,-6.56804733727812,-5.77909270216964,-10.0098117280452,283406000.4,99.440702,0.48340366704169085,0.372081041825308,-0.0116920337613013,0,0,0,0,0,0,0,0,1,0
158,CEOC11,59.05,95.0,0.49792181,0.838252205387205,2.42567616735026,4.92530730773639,9.41180013129141,0.808558722450087,0.820884551289398,0.784316677607618,4.92530730773639,-2.94117647058825,-2.12757874183008,8.38484905941486,164007871.01,90.327825,0.6537298999505412,0.548661351028877,-0.152254620910275,0,0,0,0,1,0,0,0,0,0
159,BTAL11,92.4,8826.0,0.83,0.837368845843422,2.52260730823641,5.0673029261007,9.81347550020146,0.84086910274547,0.844550487683451,0.817789625016789,4.19691702006043,1.76591375770021,2.61806981519508,9.64397070095062,620294632.17,103.680763,0.8911971452216262,0.800534232179599,0.512968152087723,0,0,0,0,0,0,1,0,0,0
160,FIIP11B,150.0,1455.0,1.29,0.837064434494841,2.46287088610774,4.80852902039103,9.18125049956065,0.820956962035915,0.801421503398505,0.76510420829672,4.80852902039103,-0.574193548387092,0.258064516129042,-1.42044718000378,186038544.78,200.653764,0.7475563727775374,0.637914771436832,0.088135265223066,0,0,0,0,0,1,0,0,0,0
161,HSML11,77.75,31360.0,0.65,0.833440184639056,2.34656491233283,4.59300468388698,8.48835606471629,0.782188304110942,0.76550078064783,0.707363005393024,4.59300468388698,-3.13004595702399,-2.32269283318842,7.14082619186442,1470237699.26,93.167338,0.8345199258564198,0.665469265634701,-0.628976714369245,0,0,0,0,0,0,0,0,1,0
162,RBRF11,69.0,32307.0,0.6,0.825877494838266,2.46189124372972,4.94476484135592,9.64740079292913,0.820630414576573,0.824127473559319,0.803950066077428,4.13221455977909,1.24024526198439,2.07636566332219,4.28720497535109,1149405774.49,84.016161,0.8212705648381149,0.714015213022333,-1.83834922295694,0,0,0,0,0,0,0,0,0,1
163,RBRL11,84.96,6226.0,0.696,0.823961169646028,2.30682238100043,4.3844958779174,9.14530155745664,0.768940793666809,0.730749312986233,0.762108463121387,4.3844958779174,-4.06587166382737,-3.27541169789892,-3.86552212339265,717331281.51,107.27195,0.7920057386856488,0.605936593862608,0.682356234788228,0,0,0,0,0,1,0,0,0,0
164,EDFO11B,175.04,720.0,1.65369356,0.822651258581236,2.28380339844692,4.32867556024039,8.00343647285476,0.761267799482305,0.721445926706732,0.666953039404563,4.3286755602404,-1.32050463894752,-0.508716528398212,-2.38149260895264,45277206.52,191.85257,0.9123672411581456,0.802872299286895,0.0074385563258117,0,0,0,0,1,0,0,0,0,0
165,VVPR11,95.87,352.0,0.79,0.813510452064669,2.41047090949587,4.90958567122013,9.5490163415747,0.803490303165291,0.818264278536688,0.795751361797891,4.09275263734832,-0.389783567545388,0.420555954456869,8.23976462351339,238445073.76,103.412296,0.9270657717530999,0.742996483706348,0.0199000459620846,0,0,0,1,0,0,0,0,0,0
166,FPAB11,193.99,93.0,1.6,0.811935451131635,2.31257510550855,4.34711775317034,7.79650646640462,0.77085836850285,0.72451962552839,0.649708872200385,4.34711775317034,-7.01208003020007,-6.25707814269536,-6.49631023563736,307513373.89,410.017832,0.47312576395457845,0.397543685368299,0.00280142005411044,0,0,0,0,1,0,0,0,0,0
167,HGBS11,170.97,10614.0,1.4,0.808127453244054,2.17880984456449,4.19608916014284,7.1218660814482,0.726269948188163,0.69934819335714,0.593488840120683,4.19608916014283,-3.5197148585431,-2.74003118734684,8.16613669940727,2165192006.43,216.519201,0.7896297381958286,0.57731600441293,0.139772550435424,0,0,0,0,0,0,0,0,1,0
168,EURO11,207.62,129.0,1.75,0.805820325090943,2.3590762779386,4.90390322615669,9.46960172069905,0.786358759312867,0.817317204359449,0.789133476724921,4.90390322615669,-4.56163480553725,-3.79257306086576,13.4525822479039,120082868.33,312.767931,0.6638148589472878,0.543533985266539,0.0506961641754566,0,0,0,0,0,1,0,0,0,0
169,IBFF11,62.35,369.0,0.5,0.803212851405622,2.50970151829697,5.05313479879784,9.84305413281126,0.836567172765656,0.842189133132973,0.820254511067605,4.21575412554378,6.39206973166981,7.24662450863103,9.71595164877679,48361846.89,72.541211,0.859511429992532,0.689263376096658,-1.95146973428643,0,0,0,0,0,0,0,0,0,1
170,XPIN11,72.0,5415.0,0.61,0.799161535438229,2.29687473743755,4.44008518346073,8.49998669206717,0.765624912479182,0.740014197243455,0.708332224338931,3.76880121968876,-2.59060745278203,-1.81214905564064,-7.5257832302918,777640109.45,108.754436,0.6620419602930036,0.560896660803795,-0.843752877408321,0,0,0,0,0,0,1,0,0,0
171,VSHO11,78.38,125.0,0.63,0.797872340425532,2.42296766484108,4.61273966664426,9.17087437030802,0.807655888280361,0.76878994444071,0.764239530859002,4.61273966664426,-1.30000000000001,-0.512500000000005,5.3157767653107,206959185.53,98.608341,0.7948617652942767,0.638891186699916,-2.95692211771772,0,0,0,0,0,0,0,0,1,0
172,MAXR11,77.81,445.0,0.618718313,0.790795389826176,2.59608200359529,4.48335219666276,10.2183451824705,0.865360667865096,0.74722536611046,0.851528765205875,3.70449299157899,-4.51549914571638,-3.76041211496216,-0.51375378208709,135414523.06,120.298425,0.646808135684237,0.666736015870532,0.0832265737207738,0,0,0,0,0,0,1,0,0,0
173,HBRH11,83.6,568.0,0.6545,0.790458937198068,2.42997548922142,5.08284017759744,10.5618386714608,0.809991829740472,0.847140029599574,0.880153222621731,5.08284017759744,-2.51942547680716,-1.74888156345656,-3.75838348868285,313449092.21,113.068552,0.739374463732409,0.589376964869949,-0.104886353385858,0,0,0,1,0,0,0,0,0,0
174,BRCR11,59.78,31189.0,0.47,0.790048747688687,2.22474762724051,4.3788450707872,8.35073546660878,0.741582542413503,0.729807511797867,0.695894622217398,3.66476337984176,-11.4732142857143,-10.7738095238095,-9.26125551717829,2703973474.88,101.507357,0.5889228304900107,0.463020626179834,-3.16477415378682,0,0,0,1,0,0,0,0,0,0
175,RBRP11,56.25,23098.0,0.45,0.78301722637898,2.21013958388248,4.27251796411213,7.89903665744373,0.736713194627493,0.712086327352022,0.658253054786977,4.27251796411213,-9.23878711307644,-8.52811118130132,-14.5977032843493,1000575637.38,82.154551,0.6846851369195603,0.547748109535648,-0.349314828807734,0,0,0,0,0,0,1,0,0,0
176,LGCP11,76.95,2108.0,0.62,0.782433114588592,2.31381999967433,4.55385259161277,8.47467991831012,0.771273333224775,0.758975431935461,0.706223326525844,4.55385259161276,2.24516129032257,3.04516129032257,0.873026736610161,279025679.58,102.100246,0.753671053838597,0.607246333177297,0.0083728649512782,0,0,0,0,0,1,0,0,0,0
177,BRCO11,98.0,20651.0,0.77,0.781408565049726,2.05380548747684,3.97870396286447,7.55452907089625,0.684601829158948,0.663117327144078,0.629544089241354,3.97870396286447,-1.32185059082716,-0.550771079511303,5.45782741224383,1757794758.42,118.940443,0.8239417773145506,0.529676856845068,0.0190577052481267,0,0,0,0,0,1,0,0,0,0
178,RMAI11,35.5,91.0,0.26,0.778676250374364,2.32552367632855,4.78452417971972,4.78452417971972,0.775174558776182,0.797420696619953,0.398710348309977,4.78452417971972,0.300390507659953,1.08140582757583,-12.4510888809116,265344746.54,108.578749,0.3269516394962333,0.239457538785974,0.445256621160639,0,0,0,0,1,0,0,0,0,0
179,FIIB11,435.0,1060.0,3.3,0.776470588235294,2.29039089664423,4.39716828577849,8.74068387380149,0.763463632214743,0.732861380963082,0.728390322816791,3.71192877315509,-1.92684896734742,-1.1653397946233,-4.52021414602429,312880513.96,456.759874,0.9523603642994262,0.722480276365082,0.00643486717650799,0,0,0,1,0,0,0,0,0,0
180,ABCP11,72.62,1164.0,0.54,0.774748923959828,2.47205432861784,4.76519628850979,9.0828361610654,0.824018109539279,0.794199381418299,0.756903013422117,4.76519628850979,-3.86206896551724,-3.11724137931034,-1.33973100838654,1120247855.81,91.794762,0.7911126780850524,0.642738198939935,-0.035606996377846,0,0,0,0,0,0,0,0,1,0
181,HSLG11,84.19,4688.0,0.65,0.773901654958924,2.23698133546168,4.3492374420592,8.19186116103883,0.745660445153892,0.724872907009866,0.682655096753236,4.34923744205919,-2.5072547881602,-1.75275681950089,-2.38203212892837,1401752936.38,110.722395,0.7603701130200443,0.587053775345087,-0.0846248317923792,0,0,0,0,0,1,0,0,0,0
182,VINO11,43.92,19859.0,0.34,0.770450940403354,2.128544648016,4.22144882688319,9.79819340240172,0.709514882672,0.703574804480532,0.81651611686681,4.22144882688319,-9.90200081665985,-9.2078399346672,-10.8887074570558,898058411.59,54.213364,0.8101323503924236,0.627151637371184,-0.713081614276911,0,0,0,0,1,0,0,0,0,0
